x,y,z,n1,n2,n3
12.0,2.25,6.6000000000000005,0.0,0.26,-0.97
11.8,2.25,6.6000000000000005,0.0,-0.62,-0.78
11.8,2.0,6.800000000000001,0.0,-0.62,-0.78
12.0,2.25,6.6000000000000005,0.0,-0.62,-0.78
11.8,2.0,6.800000000000001,0.0,0.62,0.78
12.0,2.25,6.6000000000000005,0.0,0.62,0.78
12.0,2.0,6.800000000000001,0.0,0.62,0.78
11.8,2.0,6.800000000000001,0.0,-0.47,0.88
11.8,2.375,7.0,0.0,-0.47,0.88
12.0,2.0,6.800000000000001,0.0,-0.47,0.88
11.8,2.375,7.0,0.0,0.47,-0.88
12.0,2.0,6.800000000000001,0.0,0.47,-0.88
12.0,2.375,7.0,0.0,0.47,-0.88
11.8,2.375,7.0,0.0,-0.47,-0.88
11.8,2.0,7.2,0.0,-0.47,-0.88
12.0,2.375,7.0,0.0,-0.47,-0.88
11.8,2.0,7.2,-0.36,0.58,0.73
12.0,2.375,7.0,-0.36,0.58,0.73
12.0,2.125,7.2,-0.36,0.58,0.73
11.8,2.0,7.2,0.28,-0.45,-0.85
11.8,1.625,7.4,0.28,-0.45,-0.85
12.0,2.125,7.2,0.28,-0.45,-0.85
11.8,1.625,7.4,0.39,0.21,0.9
12.0,2.125,7.2,0.39,0.21,0.9
12.0,1.25,7.4,0.39,0.21,0.9
11.8,1.625,7.4,-0.66,-0.35,-0.66
11.8,1.25,7.6000000000000005,-0.66,-0.35,-0.66
12.0,1.25,7.4,-0.66,-0.35,-0.66
11.8,1.25,7.6000000000000005,-0.66,0.35,-0.66
12.0,1.25,7.4,-0.66,0.35,-0.66
12.0,1.625,7.6000000000000005,-0.66,0.35,-0.66
11.8,1.25,7.6000000000000005,0.85,-0.45,-0.28
11.8,1.125,7.800000000000001,0.85,-0.45,-0.28
12.0,1.625,7.6000000000000005,0.85,-0.45,-0.28
11.8,1.125,7.800000000000001,-0.28,0.45,0.85
12.0,1.625,7.6000000000000005,-0.28,0.45,0.85
12.0,1.25,7.800000000000001,-0.28,0.45,0.85
11.8,1.125,7.800000000000001,0.16,-0.25,0.95
11.8,1.875,8.0,0.16,-0.25,0.95
12.0,1.25,7.800000000000001,0.16,-0.25,0.95
11.8,1.875,8.0,0.51,0.41,-0.76
12.0,1.25,7.800000000000001,0.51,0.41,-0.76
12.0,1.625,8.0,0.51,0.41,-0.76
11.8,1.875,8.0,-0.51,-0.41,-0.76
11.8,1.5,8.200000000000001,-0.51,-0.41,-0.76
12.0,1.625,8.0,-0.51,-0.41,-0.76
11.8,1.5,8.200000000000001,0.51,0.41,0.76
12.0,1.625,8.0,0.51,0.41,0.76
12.0,1.25,8.200000000000001,0.51,0.41,0.76
11.8,1.5,8.200000000000001,-0.62,-0.49,0.62
11.8,1.75,8.4,-0.62,-0.49,0.62
12.0,1.25,8.200000000000001,-0.62,-0.49,0.62
11.8,1.75,8.4,-0.31,0.25,-0.92
12.0,1.25,8.200000000000001,-0.31,0.25,-0.92
12.0,2.0,8.4,-0.31,0.25,-0.92
11.8,1.75,8.4,0.78,-0.62,0.0
11.8,1.75,8.6,0.78,-0.62,0.0
12.0,2.0,8.4,0.78,-0.62,0.0
11.8,1.75,8.6,0.5,0.26,0.83
12.0,2.0,8.4,0.5,0.26,0.83
12.0,1.375,8.6,0.5,0.26,0.83
11.8,1.75,8.6,-0.85,-0.45,0.28
11.8,1.875,8.8,-0.85,-0.45,0.28
12.0,1.375,8.6,-0.85,-0.45,0.28
11.8,1.875,8.8,0.0,0.37,-0.93
12.0,1.375,8.6,0.0,0.37,-0.93
12.0,1.875,8.8,0.0,0.37,-0.93
11.8,1.875,8.8,0.0,-0.85,0.53
11.8,2.0,9.0,0.0,-0.85,0.53
12.0,1.875,8.8,0.0,-0.85,0.53
11.8,2.0,9.0,0.76,0.24,0.61
12.0,1.875,8.8,0.76,0.24,0.61
12.0,1.375,9.0,0.76,0.24,0.61
11.8,2.0,9.0,-0.94,-0.3,-0.19
11.8,1.875,9.200000000000001,-0.94,-0.3,-0.19
12.0,1.375,9.0,-0.94,-0.3,-0.19
11.8,1.875,9.200000000000001,0.0,0.37,-0.93
12.0,1.375,9.0,0.0,0.37,-0.93
12.0,1.875,9.200000000000001,0.0,0.37,-0.93
11.8,1.875,9.200000000000001,0.0,-0.62,-0.78
11.8,1.625,9.4,0.0,-0.62,-0.78
12.0,1.875,9.200000000000001,0.0,-0.62,-0.78
11.8,1.625,9.4,0.42,0.34,0.84
12.0,1.875,9.200000000000001,0.42,0.34,0.84
12.0,1.375,9.4,0.42,0.34,0.84
11.8,1.625,9.4,-0.73,-0.58,-0.36
11.8,1.5,9.600000000000001,-0.73,-0.58,-0.36
12.0,1.375,9.4,-0.73,-0.58,-0.36
11.8,1.5,9.600000000000001,-0.51,0.41,-0.76
12.0,1.375,9.4,-0.51,0.41,-0.76
12.0,1.75,9.600000000000001,-0.51,0.41,-0.76
11.8,1.5,9.600000000000001,0.36,-0.28,0.89
11.8,2.125,9.8,0.36,-0.28,0.89
12.0,1.75,9.600000000000001,0.36,-0.28,0.89
11.8,2.125,9.8,0.9,0.36,0.23
12.0,1.75,9.600000000000001,0.9,0.36,0.23
12.0,1.625,9.8,0.9,0.36,0.23
11.8,2.125,9.8,-0.54,-0.22,-0.81
11.8,1.375,10.0,-0.54,-0.22,-0.81
12.0,1.625,9.8,-0.54,-0.22,-0.81
11.8,1.375,10.0,-0.47,0.75,0.47
12.0,1.625,9.8,-0.47,0.75,0.47
12.0,1.5,10.0,-0.47,0.75,0.47
11.8,1.375,10.0,0.23,-0.36,0.9
11.8,1.875,10.200000000000001,0.23,-0.36,0.9
12.0,1.5,10.0,0.23,-0.36,0.9
11.8,1.875,10.200000000000001,0.0,0.47,-0.88
12.0,1.5,10.0,0.0,0.47,-0.88
12.0,1.875,10.200000000000001,0.0,0.47,-0.88
11.8,1.875,10.200000000000001,0.0,-0.47,-0.88
11.8,1.5,10.4,0.0,-0.47,-0.88
12.0,1.875,10.200000000000001,0.0,-0.47,-0.88
11.8,1.5,10.4,0.36,0.28,0.89
12.0,1.875,10.200000000000001,0.36,0.28,0.89
12.0,1.25,10.4,0.36,0.28,0.89
11.8,1.5,10.4,-0.21,-0.17,0.96
11.8,2.625,10.600000000000001,-0.21,-0.17,0.96
12.0,1.25,10.4,-0.21,-0.17,0.96
11.8,2.625,10.600000000000001,0.85,0.19,-0.49
12.0,1.25,10.4,0.85,0.19,-0.49
12.0,1.75,10.600000000000001,0.85,0.19,-0.49
11.8,2.625,10.600000000000001,-0.75,-0.17,-0.64
11.8,1.875,10.8,-0.75,-0.17,-0.64
12.0,1.75,10.600000000000001,-0.75,-0.17,-0.64
11.8,1.875,10.8,0.76,0.41,0.51
12.0,1.75,10.600000000000001,0.76,0.41,0.51
12.0,1.5,10.8,0.76,0.41,0.51
11.8,1.875,10.8,-0.66,-0.35,-0.66
11.8,1.5,11.0,-0.66,-0.35,-0.66
12.0,1.5,10.8,-0.66,-0.35,-0.66
11.8,1.5,11.0,-0.68,0.27,-0.68
12.0,1.5,10.8,-0.68,0.27,-0.68
12.0,2.0,11.0,-0.68,0.27,-0.68
11.8,1.5,11.0,0.9,-0.36,0.23
11.8,1.625,11.200000000000001,0.9,-0.36,0.23
12.0,2.0,11.0,0.9,-0.36,0.23
11.8,1.625,11.200000000000001,0.23,0.36,0.9
12.0,2.0,11.0,0.23,0.36,0.9
12.0,1.5,11.200000000000001,0.23,0.36,0.9
11.8,1.625,11.200000000000001,-0.36,-0.58,-0.73
11.8,1.375,11.4,-0.36,-0.58,-0.73
12.0,1.5,11.200000000000001,-0.36,-0.58,-0.73
11.8,1.375,11.4,0.0,0.85,0.53
12.0,1.5,11.200000000000001,0.0,0.85,0.53
12.0,1.375,11.4,0.0,0.85,0.53
11.8,1.375,11.4,0.0,-0.26,0.97
11.8,2.125,11.600000000000001,0.0,-0.26,0.97
12.0,1.375,11.4,0.0,-0.26,0.97
11.8,2.125,11.600000000000001,0.97,0.22,0.14
12.0,1.375,11.4,0.97,0.22,0.14
12.0,1.25,11.600000000000001,0.97,0.22,0.14
11.8,2.125,11.600000000000001,-0.8,-0.18,-0.57
11.8,1.5,11.8,-0.8,-0.18,-0.57
12.0,1.25,11.600000000000001,-0.8,-0.18,-0.57
11.8,1.5,11.8,0.83,0.26,0.5
12.0,1.25,11.600000000000001,0.83,0.26,0.5
12.0,0.875,11.8,0.83,0.26,0.5
11.8,1.5,11.8,-0.95,-0.3,0.0
11.8,1.5,12.0,-0.95,-0.3,0.0
12.0,0.875,11.8,-0.95,-0.3,0.0
11.8,1.5,12.0,0.51,0.41,-0.76
12.0,0.875,11.8,0.51,0.41,-0.76
12.0,1.25,12.0,0.51,0.41,-0.76
11.8,1.5,12.0,-0.62,-0.49,-0.62
11.8,1.25,12.200000000000001,-0.62,-0.49,-0.62
12.0,1.25,12.0,-0.62,-0.49,-0.62
11.8,1.25,12.200000000000001,0.66,0.35,0.66
12.0,1.25,12.0,0.66,0.35,0.66
12.0,0.875,12.200000000000001,0.66,0.35,0.66
11.8,1.25,12.200000000000001,-0.44,-0.23,0.87
11.8,2.0,12.4,-0.44,-0.23,0.87
12.0,0.875,12.200000000000001,-0.44,-0.23,0.87
11.8,2.0,12.4,0.61,0.24,-0.76
12.0,0.875,12.200000000000001,0.61,0.24,-0.76
12.0,1.5,12.4,0.61,0.24,-0.76
11.8,2.0,12.4,-0.9,-0.36,0.23
11.8,2.125,12.600000000000001,-0.9,-0.36,0.23
12.0,1.5,12.4,-0.9,-0.36,0.23
11.8,2.125,12.600000000000001,0.51,0.41,-0.76
12.0,1.5,12.4,0.51,0.41,-0.76
12.0,1.875,12.600000000000001,0.51,0.41,-0.76
11.8,2.125,12.600000000000001,-0.73,-0.58,-0.36
11.8,2.0,12.8,-0.73,-0.58,-0.36
12.0,1.875,12.600000000000001,-0.73,-0.58,-0.36
11.8,2.0,12.8,0.53,0.85,-0.0
12.0,1.875,12.600000000000001,0.53,0.85,-0.0
12.0,1.875,12.8,0.53,0.85,-0.0
11.8,2.0,12.8,-0.28,-0.45,-0.85
11.8,1.625,13.0,-0.28,-0.45,-0.85
12.0,1.875,12.8,-0.28,-0.45,-0.85
11.8,1.625,13.0,-0.47,0.75,0.47
12.0,1.875,12.8,-0.47,0.75,0.47
12.0,1.75,13.0,-0.47,0.75,0.47
11.8,1.625,13.0,0.47,-0.75,-0.47
11.8,1.5,13.200000000000001,0.47,-0.75,-0.47
12.0,1.75,13.0,0.47,-0.75,-0.47
11.8,1.5,13.200000000000001,0.54,0.22,0.81
12.0,1.75,13.0,0.54,0.22,0.81
12.0,1.0,13.200000000000001,0.54,0.22,0.81
11.8,1.5,13.200000000000001,-0.93,-0.37,0.0
11.8,1.5,13.4,-0.93,-0.37,0.0
12.0,1.0,13.200000000000001,-0.93,-0.37,0.0
11.8,1.5,13.4,0.28,0.45,-0.85
12.0,1.0,13.200000000000001,0.28,0.45,-0.85
12.0,1.375,13.4,0.28,0.45,-0.85
11.8,1.5,13.4,-0.36,-0.58,-0.73
11.8,1.25,13.600000000000001,-0.36,-0.58,-0.73
12.0,1.375,13.4,-0.36,-0.58,-0.73
11.8,1.25,13.600000000000001,0.36,0.58,0.73
12.0,1.375,13.4,0.36,0.58,0.73
12.0,1.125,13.600000000000001,0.36,0.58,0.73
11.8,1.25,13.600000000000001,-0.47,-0.75,0.47
11.8,1.375,13.8,-0.47,-0.75,0.47
12.0,1.125,13.600000000000001,-0.47,-0.75,0.47
11.8,1.375,13.8,0.0,0.62,-0.78
12.0,1.125,13.600000000000001,0.0,0.62,-0.78
12.0,1.375,13.8,0.0,0.62,-0.78
11.8,1.375,13.8,0.0,-0.37,-0.93
11.8,0.875,14.0,0.0,-0.37,-0.93
12.0,1.375,13.8,0.0,-0.37,-0.93
11.8,0.875,14.0,-0.85,0.45,0.28
12.0,1.375,13.8,-0.85,0.45,0.28
12.0,1.25,14.0,-0.85,0.45,0.28
11.8,0.875,14.0,0.76,-0.41,0.51
11.8,1.125,14.200000000000001,0.76,-0.41,0.51
12.0,1.25,14.0,0.76,-0.41,0.51
11.8,1.125,14.200000000000001,-0.76,0.3,-0.57
12.0,1.25,14.0,-0.76,0.3,-0.57
12.0,1.625,14.200000000000001,-0.76,0.3,-0.57
11.8,1.125,14.200000000000001,0.9,-0.36,0.23
11.8,1.25,14.4,0.9,-0.36,0.23
12.0,1.625,14.200000000000001,0.9,-0.36,0.23
11.8,1.25,14.4,-0.73,0.58,0.36
12.0,1.625,14.200000000000001,-0.73,0.58,0.36
12.0,1.5,14.4,-0.73,0.58,0.36
11.8,1.25,14.4,0.62,-0.49,0.62
11.8,1.5,14.600000000000001,0.62,-0.49,0.62
12.0,1.5,14.4,0.62,-0.49,0.62
11.8,1.5,14.600000000000001,-0.62,0.49,-0.62
12.0,1.5,14.4,-0.62,0.49,-0.62
12.0,1.75,14.600000000000001,-0.62,0.49,-0.62
11.8,1.5,14.600000000000001,0.73,-0.58,-0.36
11.8,1.375,14.8,0.73,-0.58,-0.36
12.0,1.75,14.600000000000001,0.73,-0.58,-0.36
11.8,1.375,14.8,0.23,0.36,0.9
12.0,1.75,14.600000000000001,0.23,0.36,0.9
12.0,1.25,14.8,0.23,0.36,0.9
11.8,1.375,14.8,-0.23,-0.36,0.9
11.8,1.875,15.0,-0.23,-0.36,0.9
12.0,1.25,14.8,-0.23,-0.36,0.9
11.8,1.875,15.0,0.51,0.41,-0.76
12.0,1.25,14.8,0.51,0.41,-0.76
12.0,1.625,15.0,0.51,0.41,-0.76
11.8,1.875,15.0,-0.36,-0.28,-0.89
11.8,1.25,15.200000000000001,-0.36,-0.28,-0.89
12.0,1.625,15.0,-0.36,-0.28,-0.89
11.8,1.25,15.200000000000001,-0.9,0.36,-0.23
12.0,1.625,15.0,-0.9,0.36,-0.23
12.0,1.75,15.200000000000001,-0.9,0.36,-0.23
11.8,1.25,15.200000000000001,0.54,-0.22,0.81
11.8,2.0,15.4,0.54,-0.22,0.81
12.0,1.75,15.200000000000001,0.54,-0.22,0.81
11.8,2.0,15.4,0.84,0.34,0.42
12.0,1.75,15.200000000000001,0.84,0.34,0.42
12.0,1.5,15.4,0.84,0.34,0.42
11.8,2.0,15.4,-0.9,-0.36,-0.23
11.8,1.875,15.600000000000001,-0.9,-0.36,-0.23
12.0,1.5,15.4,-0.9,-0.36,-0.23
11.8,1.875,15.600000000000001,0.0,0.47,-0.88
12.0,1.5,15.4,0.0,0.47,-0.88
12.0,1.875,15.600000000000001,0.0,0.47,-0.88
11.8,1.875,15.600000000000001,0.0,-0.85,0.53
11.8,2.0,15.8,0.0,-0.85,0.53
12.0,1.875,15.600000000000001,0.0,-0.85,0.53
11.8,2.0,15.8,0.73,0.58,0.36
12.0,1.875,15.600000000000001,0.73,0.58,0.36
12.0,1.75,15.8,0.73,0.58,0.36
11.8,2.0,15.8,-0.73,-0.58,0.36
11.8,2.125,16.0,-0.73,-0.58,0.36
12.0,1.75,15.8,-0.73,-0.58,0.36
11.8,2.125,16.0,0.73,0.58,-0.36
12.0,1.75,15.8,0.73,0.58,-0.36
12.0,1.875,16.0,0.73,0.58,-0.36
11.8,2.125,16.0,-0.51,-0.41,-0.76
11.8,1.75,16.2,-0.51,-0.41,-0.76
12.0,1.875,16.0,-0.51,-0.41,-0.76
11.8,1.75,16.2,0.57,0.3,0.76
12.0,1.875,16.0,0.57,0.3,0.76
12.0,1.375,16.2,0.57,0.3,0.76
11.8,1.75,16.2,-0.88,-0.47,0.0
11.8,1.75,16.400000000000002,-0.88,-0.47,0.0
12.0,1.375,16.2,-0.88,-0.47,0.0
11.8,1.75,16.400000000000002,0.89,0.28,0.36
12.0,1.375,16.2,0.89,0.28,0.36
12.0,1.125,16.400000000000002,0.89,0.28,0.36
11.8,1.75,16.400000000000002,-0.94,-0.3,-0.19
11.8,1.625,16.6,-0.94,-0.3,-0.19
12.0,1.125,16.400000000000002,-0.94,-0.3,-0.19
11.8,1.625,16.6,0.85,0.45,-0.28
12.0,1.125,16.400000000000002,0.85,0.45,-0.28
12.0,1.25,16.6,0.85,0.45,-0.28
11.8,1.625,16.6,-0.85,-0.45,0.28
11.8,1.75,16.8,-0.85,-0.45,0.28
12.0,1.25,16.6,-0.85,-0.45,0.28
11.8,1.75,16.8,-0.19,0.3,-0.94
12.0,1.25,16.6,-0.19,0.3,-0.94
12.0,1.875,16.8,-0.19,0.3,-0.94
11.8,1.75,16.8,0.19,-0.3,-0.94
11.8,1.125,17.0,0.19,-0.3,-0.94
12.0,1.875,16.8,0.19,-0.3,-0.94
11.8,1.125,17.0,-0.84,0.34,0.42
12.0,1.875,16.8,-0.84,0.34,0.42
12.0,1.625,17.0,-0.84,0.34,0.42
11.8,1.125,17.0,0.84,-0.34,-0.42
11.8,0.875,17.2,0.84,-0.34,-0.42
12.0,1.625,17.0,0.84,-0.34,-0.42
11.8,0.875,17.2,-0.66,0.35,0.66
12.0,1.625,17.0,-0.66,0.35,0.66
12.0,1.25,17.2,-0.66,0.35,0.66
11.8,0.875,17.2,0.85,-0.45,-0.28
11.8,0.75,17.400000000000002,0.85,-0.45,-0.28
12.0,1.25,17.2,0.85,-0.45,-0.28
11.8,0.75,17.400000000000002,-0.93,0.37,0.0
12.0,1.25,17.2,-0.93,0.37,0.0
12.0,1.25,17.400000000000002,-0.93,0.37,0.0
11.8,0.75,17.400000000000002,0.76,-0.3,0.57
11.8,1.125,17.6,0.76,-0.3,0.57
12.0,1.25,17.400000000000002,0.76,-0.3,0.57
11.8,1.125,17.6,-0.73,0.58,-0.36
12.0,1.25,17.400000000000002,-0.73,0.58,-0.36
12.0,1.375,17.6,-0.73,0.58,-0.36
11.8,1.125,17.6,0.51,-0.41,0.76
11.8,1.5,17.8,0.51,-0.41,0.76
12.0,1.375,17.6,0.51,-0.41,0.76
11.8,1.5,17.8,0.53,0.85,-0.0
12.0,1.375,17.6,0.53,0.85,-0.0
12.0,1.375,17.8,0.53,0.85,-0.0
11.8,1.5,17.8,-0.23,-0.36,0.9
11.8,2.0,18.0,-0.23,-0.36,0.9
12.0,1.375,17.8,-0.23,-0.36,0.9
11.8,2.0,18.0,0.51,0.41,-0.76
12.0,1.375,17.8,0.51,0.41,-0.76
12.0,1.75,18.0,0.51,0.41,-0.76
11.8,2.0,18.0,-0.78,-0.62,0.0
11.8,2.0,18.2,-0.78,-0.62,0.0
12.0,1.75,18.0,-0.78,-0.62,0.0
11.8,2.0,18.2,0.85,0.45,0.28
12.0,1.75,18.0,0.85,0.45,0.28
12.0,1.625,18.2,0.85,0.45,0.28
11.8,2.0,18.2,-0.85,-0.45,-0.28
11.8,1.875,18.400000000000002,-0.85,-0.45,-0.28
12.0,1.625,18.2,-0.85,-0.45,-0.28
11.8,1.875,18.400000000000002,0.85,0.45,0.28
12.0,1.625,18.2,0.85,0.45,0.28
12.0,1.5,18.400000000000002,0.85,0.45,0.28
11.8,1.875,18.400000000000002,-0.88,-0.47,0.0
11.8,1.875,18.6,-0.88,-0.47,0.0
12.0,1.5,18.400000000000002,-0.88,-0.47,0.0
11.8,1.875,18.6,0.9,0.36,0.23
12.0,1.5,18.400000000000002,0.9,0.36,0.23
12.0,1.375,18.6,0.9,0.36,0.23
11.8,1.875,18.6,-0.9,-0.36,-0.23
11.8,1.75,18.8,-0.9,-0.36,-0.23
12.0,1.375,18.6,-0.9,-0.36,-0.23
11.8,1.75,18.8,-0.23,0.36,-0.9
12.0,1.375,18.6,-0.23,0.36,-0.9
12.0,1.875,18.8,-0.23,0.36,-0.9
11.8,1.75,18.8,0.23,-0.36,-0.9
11.8,1.25,19.0,0.23,-0.36,-0.9
12.0,1.875,18.8,0.23,-0.36,-0.9
11.8,1.25,19.0,-0.9,0.36,0.23
12.0,1.875,18.8,-0.9,0.36,0.23
12.0,1.75,19.0,-0.9,0.36,0.23
11.8,1.25,19.0,0.93,-0.37,0.0
11.8,1.25,19.200000000000003,0.93,-0.37,0.0
12.0,1.75,19.0,0.93,-0.37,0.0
11.8,1.25,19.200000000000003,-0.94,0.3,-0.19
12.0,1.75,19.0,-0.94,0.3,-0.19
12.0,1.875,19.200000000000003,-0.94,0.3,-0.19
11.8,1.25,19.200000000000003,0.89,-0.28,-0.36
11.8,1.0,19.400000000000002,0.89,-0.28,-0.36
12.0,1.875,19.200000000000003,0.89,-0.28,-0.36
11.8,1.0,19.400000000000002,-0.16,0.25,0.95
12.0,1.875,19.200000000000003,-0.16,0.25,0.95
12.0,1.125,19.400000000000002,-0.16,0.25,0.95
11.8,1.0,19.400000000000002,0.47,-0.75,0.47
11.8,1.125,19.6,0.47,-0.75,0.47
12.0,1.125,19.400000000000002,0.47,-0.75,0.47
11.8,1.125,19.6,0.47,0.75,0.47
12.0,1.125,19.400000000000002,0.47,0.75,0.47
12.0,1.0,19.6,0.47,0.75,0.47
11.8,1.125,19.6,-0.24,-0.38,0.9
11.8,1.6,19.8,-0.24,-0.38,0.9
12.0,1.0,19.6,-0.24,-0.38,0.9
11.8,1.6,19.8,0.82,0.41,-0.41
12.0,1.0,19.6,0.82,0.41,-0.41
12.0,1.2,19.8,0.82,0.41,-0.41
12.0,2.0,0.0,-0.29,-0.29,-0.91
12.0,1.375,0.2,-0.29,-0.29,-0.91
12.200000000000001,1.8,0.0,-0.29,-0.29,-0.91
12.0,1.375,0.2,-0.69,0.55,0.48
12.200000000000001,1.8,0.0,-0.69,0.55,0.48
12.200000000000001,1.625,0.2,-0.69,0.55,0.48
12.0,1.375,0.2,0.42,-0.34,0.84
12.0,1.875,0.4,0.42,-0.34,0.84
12.200000000000001,1.625,0.2,0.42,-0.34,0.84
12.0,1.875,0.4,0.47,0.75,-0.47
12.200000000000001,1.625,0.2,0.47,0.75,-0.47
12.200000000000001,1.75,0.4,0.47,0.75,-0.47
12.0,1.875,0.4,-0.16,-0.25,-0.95
12.0,1.125,0.6000000000000001,-0.16,-0.25,-0.95
12.200000000000001,1.75,0.4,-0.16,-0.25,-0.95
12.0,1.125,0.6000000000000001,-0.76,0.41,0.51
12.200000000000001,1.75,0.4,-0.76,0.41,0.51
12.200000000000001,1.5,0.6000000000000001,-0.76,0.41,0.51
12.0,1.125,0.6000000000000001,0.5,-0.26,0.83
12.0,1.75,0.8,0.5,-0.26,0.83
12.200000000000001,1.5,0.6000000000000001,0.5,-0.26,0.83
12.0,1.75,0.8,-0.5,0.26,-0.83
12.200000000000001,1.5,0.6000000000000001,-0.5,0.26,-0.83
12.200000000000001,2.125,0.8,-0.5,0.26,-0.83
12.0,1.75,0.8,0.31,-0.17,-0.94
12.0,0.625,1.0,0.31,-0.17,-0.94
12.200000000000001,2.125,0.8,0.31,-0.17,-0.94
12.0,0.625,1.0,-0.44,0.18,0.88
12.200000000000001,2.125,0.8,-0.44,0.18,0.88
12.200000000000001,1.125,1.0,-0.44,0.18,0.88
12.0,0.625,1.0,0.61,-0.24,0.76
12.0,1.25,1.2000000000000002,0.61,-0.24,0.76
12.200000000000001,1.125,1.0,0.61,-0.24,0.76
12.0,1.25,1.2000000000000002,-0.51,0.41,-0.76
12.200000000000001,1.125,1.0,-0.51,0.41,-0.76
12.200000000000001,1.5,1.2000000000000002,-0.51,0.41,-0.76
12.0,1.25,1.2000000000000002,0.73,-0.58,-0.36
12.0,1.125,1.4000000000000001,0.73,-0.58,-0.36
12.200000000000001,1.5,1.2000000000000002,0.73,-0.58,-0.36
12.0,1.125,1.4000000000000001,0.49,0.19,0.85
12.200000000000001,1.5,1.2000000000000002,0.49,0.19,0.85
12.200000000000001,0.625,1.4000000000000001,0.49,0.19,0.85
12.0,1.125,1.4000000000000001,-0.61,-0.24,0.76
12.0,1.75,1.6,-0.61,-0.24,0.76
12.200000000000001,0.625,1.4000000000000001,-0.61,-0.24,0.76
12.0,1.75,1.6,0.76,0.24,-0.61
12.200000000000001,0.625,1.4000000000000001,0.76,0.24,-0.61
12.200000000000001,1.125,1.6,0.76,0.24,-0.61
12.0,1.75,1.6,-0.94,-0.3,-0.19
12.0,1.625,1.8,-0.94,-0.3,-0.19
12.200000000000001,1.125,1.6,-0.94,-0.3,-0.19
12.0,1.625,1.8,-0.39,0.21,-0.9
12.200000000000001,1.125,1.6,-0.39,0.21,-0.9
12.200000000000001,2.0,1.8,-0.39,0.21,-0.9
12.0,1.625,1.8,0.85,-0.45,-0.28
12.0,1.5,2.0,0.85,-0.45,-0.28
12.200000000000001,2.0,1.8,0.85,-0.45,-0.28
12.0,1.5,2.0,-0.94,0.3,-0.19
12.200000000000001,2.0,1.8,-0.94,0.3,-0.19
12.200000000000001,2.125,2.0,-0.94,0.3,-0.19
12.0,1.5,2.0,0.95,-0.3,0.0
12.0,1.5,2.2,0.95,-0.3,0.0
12.200000000000001,2.125,2.0,0.95,-0.3,0.0
12.0,1.5,2.2,0.0,0.3,0.95
12.200000000000001,2.125,2.0,0.0,0.3,0.95
12.200000000000001,1.5,2.2,0.0,0.3,0.95
12.0,1.5,2.2,0.0,-0.47,-0.88
12.0,1.125,2.4000000000000004,0.0,-0.47,-0.88
12.200000000000001,1.5,2.2,0.0,-0.47,-0.88
12.0,1.125,2.4000000000000004,-0.88,0.47,0.0
12.200000000000001,1.5,2.2,-0.88,0.47,0.0
12.200000000000001,1.5,2.4000000000000004,-0.88,0.47,0.0
12.0,1.125,2.4000000000000004,0.88,-0.47,0.0
12.0,1.125,2.6,0.88,-0.47,0.0
12.200000000000001,1.5,2.4000000000000004,0.88,-0.47,0.0
12.0,1.125,2.6,0.0,0.47,0.88
12.200000000000001,1.5,2.4000000000000004,0.0,0.47,0.88
12.200000000000001,1.125,2.6,0.0,0.47,0.88
12.0,1.125,2.6,0.0,-0.85,0.53
12.0,1.25,2.8000000000000003,0.0,-0.85,0.53
12.200000000000001,1.125,2.6,0.0,-0.85,0.53
12.0,1.25,2.8000000000000003,-0.36,0.58,-0.73
12.200000000000001,1.125,2.6,-0.36,0.58,-0.73
12.200000000000001,1.375,2.8000000000000003,-0.36,0.58,-0.73
12.0,1.25,2.8000000000000003,0.47,-0.75,0.47
12.0,1.375,3.0,0.47,-0.75,0.47
12.200000000000001,1.375,2.8000000000000003,0.47,-0.75,0.47
12.0,1.375,3.0,0.62,0.49,0.62
12.200000000000001,1.375,2.8000000000000003,0.62,0.49,0.62
12.200000000000001,1.125,3.0,0.62,0.49,0.62
12.0,1.375,3.0,-0.62,-0.49,-0.62
12.0,1.125,3.2,-0.62,-0.49,-0.62
12.200000000000001,1.125,3.0,-0.62,-0.49,-0.62
12.0,1.125,3.2,0.62,0.49,0.62
12.200000000000001,1.125,3.0,0.62,0.49,0.62
12.200000000000001,0.875,3.2,0.62,0.49,0.62
12.0,1.125,3.2,-0.62,-0.49,0.62
12.0,1.375,3.4000000000000004,-0.62,-0.49,0.62
12.200000000000001,0.875,3.2,-0.62,-0.49,0.62
12.0,1.375,3.4000000000000004,0.62,0.49,-0.62
12.200000000000001,0.875,3.2,0.62,0.49,-0.62
12.200000000000001,1.125,3.4000000000000004,0.62,0.49,-0.62
12.0,1.375,3.4000000000000004,-0.78,-0.62,0.0
12.0,1.375,3.6,-0.78,-0.62,0.0
12.200000000000001,1.125,3.4000000000000004,-0.78,-0.62,0.0
12.0,1.375,3.6,0.78,0.62,-0.0
12.200000000000001,1.125,3.4000000000000004,0.78,0.62,-0.0
12.200000000000001,1.125,3.6,0.78,0.62,-0.0
12.0,1.375,3.6,-0.62,-0.49,-0.62
12.0,1.125,3.8000000000000003,-0.62,-0.49,-0.62
12.200000000000001,1.125,3.6,-0.62,-0.49,-0.62
12.0,1.125,3.8000000000000003,-0.62,0.49,-0.62
12.200000000000001,1.125,3.6,-0.62,0.49,-0.62
